Species	Locality	Code	PLD	Size_of_settlement	Pre-settlement_growth	Hatching_day_date	Hatching_day_numeric	ChlA	SST	T_loc	Season
Diplodus_puntazzo	HERRADURA	LH27	17	89.5	5.3	20/10/2015	297	0.417	20.2	19.56	Spring/Summer
Diplodus_puntazzo	HERRADURA	LH29	20	99.5	5	20/10/2015	297	0.46	20.3	19.56	Spring/Summer
Diplodus_puntazzo	XABIA	XAB21	22	112.4	5.1	20/09/2015	267	0.206	23.5	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB12	20	115.5	5.8	24/09/2015	271	0.211	23.2	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB11	18	92.3	5.1	27/09/2015	274	0.216	22.9	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB13	22	119.1	5.4	29/09/2015	276	0.22	22.6	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB14	19	110.5	5.8	29/09/2015	276	0.22	22.7	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB25	22	132.2	6	29/09/2015	276	0.22	22.6	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB31	21	109.8	5.2	01/10/2015	278	0.224	22.5	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB15	20	116.3	5.8	03/10/2015	280	0.224	22.4	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB09	20	113.4	5.7	04/10/2015	281	0.224	22.4	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB18	28	165.2	5.9	04/10/2015	281	0.224	22.1	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB04	21	111.6	5.3	06/10/2015	283	0.224	22.2	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB08	17	92.9	5.5	07/10/2015	284	0.224	22.2	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB24	22	129.9	5.9	08/10/2015	285	0.224	22	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB02	20	109.7	5.5	10/10/2015	287	0.224	22	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB20	22	126.2	5.7	10/10/2015	287	0.224	21.9	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB01	21	103.2	4.9	11/10/2015	288	0.224	21.8	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB07	21	123	5.9	11/10/2015	288	0.224	21.8	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB17	20	107.6	5.4	11/10/2015	288	0.224	21.9	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB32	19	103.4	5.4	11/10/2015	288	0.224	21.9	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB03	20	119.6	6	12/10/2015	289	0.224	21.8	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB06	21	125.6	6	12/10/2015	289	0.225	21.8	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB26	21	121.3	5.8	12/10/2015	289	0.225	21.8	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB23	21	113.1	5.4	14/10/2015	291	0.227	21.6	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB27	21	117.1	5.6	14/10/2015	291	0.227	21.6	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB10	18	105	5.8	15/10/2015	292	0.226	21.7	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB30	19	101.1	5.3	15/10/2015	292	0.226	21.7	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB19	20	101	5.1	16/10/2015	293	0.228	21.6	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB28	17	68.8	4	16/10/2015	293	0.226	21.7	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB29	22	103.7	4.7	17/10/2015	294	0.23	21.4	19.55	Spring/Summer
Diplodus_puntazzo	XABIA	XAB22	21	112.3	5.3	18/10/2015	295	0.231	21.4	19.55	Spring/Summer
Diplodus_sargus	AGUAMARGA	AGM24	19	53.7	2.8	01/03/2015	64	0.54	14.8	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM31	27	52.9	2	01/03/2015	64	0.54	14.8	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM30	32	68.4	2.1	03/03/2015	66	0.512	15	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM28	26	58.7	2.3	07/03/2015	70	0.523	14.9	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM22	18	56.4	3.1	11/03/2015	74	0.54	14.8	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM27	28	73.1	2.6	13/03/2015	76	0.46	15.1	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM25	23	62.8	2.7	15/03/2015	78	0.473	15.1	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM18	23	61.9	2.7	17/03/2015	80	0.453	15.1	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM26	21	60.8	2.9	19/03/2015	82	0.445	15.2	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM23	20	60.8	3	24/03/2015	87	0.397	15.3	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM14	20	80.1	4	04/04/2015	98	0.309	15.8	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM21	20	68.1	3.4	04/04/2015	98	0.309	15.8	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM19	19	60.3	3.2	07/04/2015	101	0.309	15.9	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM17	19	70.6	3.7	08/04/2015	102	0.309	16	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM06	17	68.6	4	25/04/2015	119	0.222	17.2	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM07	18	68.3	3.8	25/04/2015	119	0.22	17.3	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM15	15	71.6	4.8	25/04/2015	119	0.227	17	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM16	16	69.6	4.4	25/04/2015	119	0.225	17	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM13	18	82.5	4.6	27/04/2015	121	0.206	17.7	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM08	17	65.6	3.9	29/04/2015	123	0.193	18	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM10	15	70.6	4.7	30/04/2015	124	0.187	17.9	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM09	16	72.2	4.5	02/05/2015	126	0.178	18.4	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM12	18	86.9	4.8	02/05/2015	126	0.178	18.6	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM04	17	78.9	4.6	05/05/2015	129	0.178	19.2	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM05	15	70.2	4.7	05/05/2015	129	0.178	19.1	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM01	17	78.5	4.6	08/05/2015	132	0.178	19.5	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM03	17	80.4	4.7	08/05/2015	132	0.178	19.5	19.9	Autumn/Winter
Diplodus_sargus	AGUAMARGA	AGM02	17	65.7	3.9	09/05/2015	133	0.178	19.7	19.9	Autumn/Winter
Diplodus_sargus	COLERA	AB15	19	55.5	2.9	31/03/2015	94	0.317	13.6	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB22	21	58.7	2.8	07/04/2015	101	0.308	14.2	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB19	22	74.4	3.4	08/04/2015	102	0.308	14.3	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB30	19	63	3.3	09/04/2015	103	0.308	14.3	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB01	19	81.2	4.3	10/04/2015	104	0.308	14.4	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB18	24	69.2	2.9	11/04/2015	105	0.348	14.7	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB27	21	70.5	3.4	11/04/2015	105	0.327	14.5	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB12	19	66.6	3.5	12/04/2015	106	0.318	14.5	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB24	24	72.3	3	12/04/2015	106	0.356	14.8	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB25	24	76.8	3.2	12/04/2015	106	0.356	14.8	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB28	22	69.8	3.2	12/04/2015	106	0.343	14.7	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB13	22	69.5	3.2	13/04/2015	107	0.352	14.8	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB14	19	58.9	3.1	14/04/2015	108	0.338	14.7	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB21	21	66.7	3.2	14/04/2015	108	0.354	14.8	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB23	20	70.5	3.5	14/04/2015	108	0.346	14.7	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB16	21	70	3.3	15/04/2015	109	0.363	14.9	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB17	20	60.4	3	15/04/2015	109	0.356	14.9	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB11	20	73.7	3.7	16/04/2015	110	0.365	15	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB20	20	71.5	3.6	16/04/2015	110	0.365	15	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB07	19	72.4	3.8	20/04/2015	114	0.398	15.4	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB10	17	60.5	3.6	20/04/2015	114	0.386	15.2	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB06	20	69.7	3.5	24/04/2015	118	0.441	15.9	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB03	19	68	3.6	26/04/2015	120	0.458	16	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB08	19	63.2	3.3	26/04/2015	120	0.458	16	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB09	19	71.2	3.7	27/04/2015	121	0.468	16	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB02	20	62.6	3.1	28/04/2015	122	0.479	16.2	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB04	19	74.4	3.9	29/04/2015	123	0.488	16.3	17.65	Autumn/Winter
Diplodus_sargus	COLERA	AB05	19	78	4.1	29/04/2015	123	0.488	16.3	17.65	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP26	21	75.2	3.6	08/04/2015	102	0.593	15.2	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP28	20	74	3.7	08/04/2015	102	0.593	15.2	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP23	21	76.9	3.7	09/04/2015	103	0.593	15.3	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP32	18	72.4	4	09/04/2015	103	0.593	15.2	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP30	19	73.4	3.9	10/04/2015	104	0.593	15.3	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP29	19	79	4.2	11/04/2015	105	0.593	15.4	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP25	17	71.4	4.2	14/04/2015	108	0.59	15.7	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP18	19	79.9	4.2	17/04/2015	111	0.577	16.1	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP21	20	70.7	3.5	17/04/2015	111	0.575	16.1	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP19	18	71.2	4	18/04/2015	112	0.576	16.1	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP27	20	85	4.3	18/04/2015	112	0.572	16.3	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP01	20	68.2	3.4	19/04/2015	113	0.57	16.4	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP15	20	74.4	3.7	19/04/2015	113	0.57	16.4	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP24	21	79.7	3.8	19/04/2015	113	0.568	16.5	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP02	17	75.5	4.4	20/04/2015	114	0.572	16.3	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP13	20	79.1	4	20/04/2015	114	0.567	16.5	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP10	17	68.2	4	21/04/2015	115	0.569	16.4	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP11	18	79	4.4	21/04/2015	115	0.567	16.5	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP22	17	73.9	4.3	21/04/2015	115	0.569	16.4	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP08	20	84.8	4.2	22/04/2015	116	0.562	16.8	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP03	18	79.4	4.4	23/04/2015	117	0.562	16.7	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP12	17	68.9	4.1	23/04/2015	117	0.563	16.7	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP14	19	88	4.6	23/04/2015	117	0.56	16.8	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP16	18	79.4	4.4	23/04/2015	117	0.562	16.7	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP05	20	73.2	3.7	24/04/2015	118	0.557	17	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP17	18	68.5	3.8	24/04/2015	118	0.559	16.9	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP06	17	68.3	4	26/04/2015	120	0.554	16.9	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP04	17	78.6	4.6	27/04/2015	121	0.551	17	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP09	18	84.2	4.7	27/04/2015	121	0.55	17	18.7	Autumn/Winter
Diplodus_sargus	AMETLLA	AMP07	19	84.6	4.5	28/04/2015	122	0.547	17.2	18.7	Autumn/Winter
Diplodus_sargus	BLANES	BLA28	22	64.2	2.9	31/03/2015	94	0.396	14.4	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA32	24	67	2.8	31/03/2015	94	0.396	14.5	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA20	23	65	2.8	11/04/2015	105	0.382	15.4	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA25	23	75.1	3.3	14/04/2015	108	0.376	15.7	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA27	20	71.9	3.6	15/04/2015	109	0.379	15.6	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA23	20	62.9	3.1	20/04/2015	114	0.366	16.1	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA24	20	69.4	3.5	22/04/2015	116	0.361	16.3	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA21	18	65.3	3.6	23/04/2015	117	0.361	16.3	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA22	18	61.7	3.4	23/04/2015	117	0.361	16.3	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA16	19	69.6	3.7	25/04/2015	119	0.355	16.5	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA14	18	63.7	3.5	26/04/2015	120	0.353	16.5	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA18	18	61.7	3.4	27/04/2015	121	0.35	16.5	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA12	17	65.4	3.8	28/04/2015	122	0.348	16.6	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA07	17	69.1	4.1	30/04/2015	124	0.342	16.7	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA13	19	69.7	3.7	30/04/2015	124	0.342	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA15	17	64.5	3.8	30/04/2015	124	0.342	16.7	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA03	21	75.1	3.6	01/05/2015	125	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA05	17	69	4.1	01/05/2015	125	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA11	18	72.3	4	01/05/2015	125	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA02	17	69.4	4.1	02/05/2015	126	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA04	18	62.1	3.5	02/05/2015	126	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA31	19	71	3.7	02/05/2015	126	0.339	16.8	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA01	18	62	3.4	06/05/2015	130	0.339	17	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA09	20	74.3	3.7	06/05/2015	130	0.339	17	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA06	21	74.3	3.5	08/05/2015	132	0.339	17.1	18.1	Autumn/Winter
Diplodus_sargus	BLANES	BLA08	19	70.6	3.7	08/05/2015	132	0.339	17	18.1	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP32	21	76.9	3.7	18/03/2015	81	0.513	15.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP29	18	78	4.3	02/05/2015	126	0.392	19.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP30	22	106.1	4.8	02/05/2015	126	0.392	19.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP31	17	80.5	4.7	02/05/2015	126	0.392	19.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP28	17	77.3	4.5	06/05/2015	130	0.392	19.7	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP25	16	80.9	5.1	08/05/2015	132	0.392	19.8	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP26	15	72.5	4.8	09/05/2015	133	0.392	19.8	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP27	17	74.7	4.4	10/05/2015	134	0.392	19.9	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP11	19	84.1	4.4	12/05/2015	136	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP15	18	80.4	4.5	12/05/2015	136	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP19	18	74.4	4.1	12/05/2015	136	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP02	17	74.2	4.4	13/05/2015	137	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP03	18	71	3.9	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP05	17	74.9	4.4	13/05/2015	137	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP06	17	71.4	4.2	13/05/2015	137	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP09	17	70	4.1	13/05/2015	137	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP10	18	79.2	4.4	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP12	18	77.3	4.3	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP14	18	75.6	4.2	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP18	18	81	4.5	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP24	18	77.4	4.3	13/05/2015	137	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP01	17	74.9	4.4	14/05/2015	138	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP07	17	67.9	4	14/05/2015	138	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP08	16	70.6	4.4	14/05/2015	138	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP13	16	88.4	5.5	14/05/2015	138	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP16	17	77.6	4.6	14/05/2015	138	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP17	17	77.6	4.6	14/05/2015	138	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP20	17	70.9	4.2	14/05/2015	138	0.392	20.3	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP21	18	87.5	4.9	14/05/2015	138	0.387	20.4	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP22	16	67.9	4.2	14/05/2015	138	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP23	16	75.1	4.7	14/05/2015	138	0.392	20.2	19.88	Autumn/Winter
Diplodus_sargus	CABO_PALOS	CP04	17	73.2	4.3	15/05/2015	139	0.386	20.4	19.88	Autumn/Winter
Diplodus_sargus	XABIA	XAB30	20	62.5	3.1	19/03/2015	82	0.59	14.7	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB29	18	69.5	3.9	05/04/2015	99	0.28	15.5	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB28	17	61	3.6	08/04/2015	102	0.28	15.7	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB27	18	68.5	3.8	12/04/2015	106	0.28	16.1	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB25	18	77.7	4.3	15/04/2015	109	0.272	16.5	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB26	18	60.7	3.4	16/04/2015	110	0.269	16.6	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB24	18	70.8	3.9	21/04/2015	115	0.255	17.5	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB23	18	68.7	3.8	24/04/2015	118	0.247	18	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB18	18	69.6	3.9	02/05/2015	126	0.228	19.3	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB14	17	63.4	3.7	03/05/2015	127	0.228	19.4	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB21	17	84.8	5	03/05/2015	127	0.228	19.4	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB15	16	80.2	5	04/05/2015	128	0.228	19.5	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB16	16	72.7	4.5	04/05/2015	128	0.228	19.5	19.55	Autumn/Winter
Diplodus_sargus	XABIA	XAB05	15	67	4.5	05/05/2015	129	0.228	19.7	19.55	Autumn/Winter
